"Paper.DOI","Author.Names","gender","certainty","Author.Position.Per.Paper","PositionRegion"
"10.1109/INFVIS.2001.963295","James Agutter","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2001.963295","Julio C. Bermudez","male",1,5,"M"
"10.1109/INFVIS.2001.963295","Noah Syroid","male",1,2,"M"
"10.1109/INFVIS.2001.963296","Jeffrey L. Posdamer","male",1,1,"F"
"10.1109/INFVIS.2002.1173140","William S. Cleveland","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2002.1173141","Chris Stolte","male",0.833333333333333,1,"F"
"10.1109/INFVIS.2002.1173141","Diane Tang","female",0.833333333333333,2,"M"
"10.1109/INFVIS.2002.1173141","Pat Hanrahan","male",0.75,3,"L"
"10.1109/INFVIS.2002.1173142","Chris North","male",0.833333333333333,1,"F"
"10.1109/INFVIS.2002.1173142","Nathan Conklin","male",1,2,"M"
"10.1109/INFVIS.2002.1173142","Varun Saini","male",0.8,3,"L"
"10.1109/INFVIS.2002.1173143","Michelle X. Zhou","female",0.833333333333333,1,"F"
"10.1109/INFVIS.2002.1173143","Min Chen","male",1,2,"M"
"10.1109/INFVIS.2002.1173143","Ying Feng","female",1,3,"L"
"10.1109/INFVIS.2002.1173144","Christian Panse","male",0.875,3,"M"
"10.1109/INFVIS.2002.1173144","Daniel A. Keim","male",0.888888888888889,1,"F"
"10.1109/INFVIS.2002.1173144","Jörn Schneidewind","male",1,4,"L"
"10.1109/INFVIS.2002.1173144","Stephen C. North","male",1,2,"M"
"10.1109/INFVIS.2002.1173145","Christopher Olston","male",1,1,"F"
"10.1109/INFVIS.2002.1173145","Jock D. Mackinlay","male",1,2,"L"
"10.1109/INFVIS.2002.1173146","Deborah Hix","female",1,3,"L"
"10.1109/INFVIS.2002.1173146","Lucy T. Nowell","female",1,1,"F"
"10.1109/INFVIS.2002.1173146","Robert S. Schulman","male",0.857142857142857,2,"M"
"10.1109/INFVIS.2002.1173147","Camilla Forsell","female",1,3,"L"
"10.1109/INFVIS.2002.1173147","Geoffrey P. Bingham","male",1,2,"M"
"10.1109/INFVIS.2002.1173147","Mats Lind","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173148","Benjamin B. Bederson","male",1,3,"L"
"10.1109/INFVIS.2002.1173148","Catherine Plaisant","female",1,1,"F"
"10.1109/INFVIS.2002.1173148","Jesse Grosjean","male",0.75,2,"M"
"10.1109/INFVIS.2002.1173149","Eduard Gröller","male",1,4,"L"
"10.1109/INFVIS.2002.1173149","Helwig Hauser","male",1,2,"M"
"10.1109/INFVIS.2002.1173149","Kresimir Matkovic","male",1,1,"F"
"10.1109/INFVIS.2002.1173149","Reinhard Sainitzer","male",1,3,"M"
"10.1109/INFVIS.2002.1173150","Jeff Klingner","male",1,2,"L"
"10.1109/INFVIS.2002.1173150","Nina Amenta","female",1,1,"F"
"10.1109/INFVIS.2002.1173151","Elke A. Rundensteiner","female",1,3,"L"
"10.1109/INFVIS.2002.1173151","Jing Yang 0001","female",1,1,"F"
"10.1109/INFVIS.2002.1173151","Matthew O. Ward","male",1,2,"M"
"10.1109/INFVIS.2002.1173152","Mao Lin Huang","female",0.8,2,"L"
"10.1109/INFVIS.2002.1173152","Quang Vinh Nguyen","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173153","Frank van Ham","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173153","Jarke J. van Wijk","male",1,2,"L"
"10.1109/INFVIS.2002.1173154","Guang R. Gao","male",1,2,"L"
"10.1109/INFVIS.2002.1173154","Praveen R. Thiagarajan","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173155","Martin Wattenberg","male",1,1,"F"
"10.1109/INFVIS.2002.1173156","Catherine Plaisant","female",1,2,"L"
"10.1109/INFVIS.2002.1173156","Jean-Daniel Fekete","male",1,1,"F"
"10.1109/INFVIS.2002.1173157","Florian Ledermann","male",0.8,2,"M"
"10.1109/INFVIS.2002.1173157","Helmut Doleisch","male",0.8,3,"L"
"10.1109/INFVIS.2002.1173157","Helwig Hauser","male",1,1,"F"
"10.1109/INFVIS.2002.1173158","Chris North","male",0.833333333333333,3,"L"
"10.1109/INFVIS.2002.1173158","Nathan Conklin","male",1,1,"F"
"10.1109/INFVIS.2002.1173158","Sandeep Prabhakar","male",0.8,2,"M"
"10.1109/INFVIS.2002.1173159","David Harel","male",1,3,"L"
"10.1109/INFVIS.2002.1173159","Liran Carmel","male",0.8,2,"M"
"10.1109/INFVIS.2002.1173159","Yehuda Koren","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173160","Steven R. Corman","male",1,2,"L"
"10.1109/INFVIS.2002.1173160","Ulrik Brandes","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173161","Alistair Morrison","male",0.8,1,"F"
"10.1109/INFVIS.2002.1173161","Greg Ross","male",1,2,"M"
"10.1109/INFVIS.2002.1173161","Matthew Chalmers","male",1,3,"L"
"10.1109/INFVIS.2002.1173162","Mei C. Chuah","female",0.8,1,"F"
"10.1109/INFVIS.2002.1173163","Alan Keahey","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2002.1173163","Stephen G. Eick","male",1,2,"L"
"10.1109/INFVIS.2002.1173164","Stephen M. Kosslyn","male",1,1,"F"
"10.1109/INFVIS.2003.1249000","Steven C. North","male",1,2,"L"
"10.1109/INFVIS.2003.1249000","Tamara Munzner","female",0.833333333333333,1,"F"
"10.1109/INFVIS.2003.1249001","Colin Ware","male",1,1,"F"
"10.1109/INFVIS.2003.1249002","Ben Shedd","male",1,1,"F"
"10.1109/INFVIS.2003.1249003","W. Bradford Paley","male",1,1,"F"
"10.1109/INFVIS.2003.1249004","Jarke J. van Wijk","male",1,1,"F"
"10.1109/INFVIS.2003.1249004","Wim A. A. Nuij","male",1,2,"L"
"10.1109/INFVIS.2003.1249005","Danyel Fisher","male",0.8,2,"L"
"10.1109/INFVIS.2003.1249005","Martin Wattenberg","male",1,1,"F"
"10.1109/INFVIS.2003.1249006","Alan M. MacEachren","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2003.1249006","Diansheng Guo","female",1,4,"M"
"10.1109/INFVIS.2003.1249006","Eugene Lengerich","male",1,5,"L"
"10.1109/INFVIS.2003.1249006","Frank Hardisty","male",0.8,3,"M"
"10.1109/INFVIS.2003.1249006","Xiping Dai","male",1,2,"M"
"10.1109/INFVIS.2003.1249007","Chris Stolte","male",0.833333333333333,2,"M"
"10.1109/INFVIS.2003.1249007","Diane Tang","female",0.833333333333333,1,"F"
"10.1109/INFVIS.2003.1249007","Robert Bosch","male",0.857142857142857,3,"L"
"10.1109/INFVIS.2003.1249008","M. Sheelagh T. Carpendale","female",1,2,"M"
"10.1109/INFVIS.2003.1249008","Nelson Wong","male",1,1,"F"
"10.1109/INFVIS.2003.1249008","Saul Greenberg","male",1,3,"L"
"10.1109/INFVIS.2003.1249009","Kwan-Liu Ma","male",1,2,"L"
"10.1109/INFVIS.2003.1249009","T. J. Jankun-Kelly","male",1,1,"F"
"10.1109/INFVIS.2003.1249010","Chaomei Chen","male",1,1,"F"
"10.1109/INFVIS.2003.1249010","Steven Morris","male",1,2,"L"
"10.1109/INFVIS.2003.1249011","David Auber","male",1,1,"F"
"10.1109/INFVIS.2003.1249011","Fabien Jourdan","male",0.8,3,"M"
"10.1109/INFVIS.2003.1249011","Guy Melançon","male",1,4,"L"
"10.1109/INFVIS.2003.1249011","Yves Chiricota","male",1,2,"M"
"10.1109/INFVIS.2003.1249012","Alistair Morrison","male",0.8,1,"F"
"10.1109/INFVIS.2003.1249012","Matthew Chalmers","male",1,2,"L"
"10.1109/INFVIS.2003.1249013","Greg Ross","male",1,1,"F"
"10.1109/INFVIS.2003.1249013","Matthew Chalmers","male",1,2,"L"
"10.1109/INFVIS.2003.1249014","Dan Adams","male",1,3,"M"
"10.1109/INFVIS.2003.1249014","Harlan Foote","male",1,2,"M"
"10.1109/INFVIS.2003.1249014","James J. Thomas","male",0.857142857142857,5,"L"
"10.1109/INFVIS.2003.1249014","Pak Chung Wong","male",1,1,"F"
"10.1109/INFVIS.2003.1249014","Wendy Cowley","female",0.857142857142857,4,"M"
"10.1109/INFVIS.2003.1249015","Elke A. Rundensteiner","female",1,4,"L"
"10.1109/INFVIS.2003.1249015","Jing Yang 0001","female",1,1,"F"
"10.1109/INFVIS.2003.1249015","Matthew O. Ward","male",1,3,"M"
"10.1109/INFVIS.2003.1249015","Wei Peng","male",0.75,2,"M"
"10.1109/INFVIS.2003.1249016","David C. Brown","male",1,3,"M"
"10.1109/INFVIS.2003.1249016","Elke A. Rundensteiner","female",1,2,"M"
"10.1109/INFVIS.2003.1249016","Geraldine E. Rosario","female",1,1,"F"
"10.1109/INFVIS.2003.1249016","Matthew O. Ward","male",1,4,"L"
"10.1109/INFVIS.2003.1249017","Liran Carmel","male",0.8,2,"L"
"10.1109/INFVIS.2003.1249017","Yehuda Koren","male",0.8,1,"F"
"10.1109/INFVIS.2003.1249018","Georges G. Grinstein","male",0.8,2,"M"
"10.1109/INFVIS.2003.1249018","Marjan Trutschl","female",0.833333333333333,1,"F"
"10.1109/INFVIS.2003.1249018","Urska Cvek","female",1,3,"L"
"10.1109/INFVIS.2003.1249019","Alexander G. Hauptmann","male",1,3,"M"
"10.1109/INFVIS.2003.1249019","Howard D. Wactlar","male",1,4,"L"
"10.1109/INFVIS.2003.1249019","Mark Derthick","male",1,1,"F"
"10.1109/INFVIS.2003.1249019","Michael G. Christel","male",1,2,"M"
"10.1109/INFVIS.2003.1249020","Chris North","male",0.833333333333333,2,"L"
"10.1109/INFVIS.2003.1249020","Qing Li","female",1,1,"F"
"10.1109/INFVIS.2003.1249021","Kenneth L. Summers","male",1,1,"F"
"10.1109/INFVIS.2003.1249021","Steve Kubica","male",1,3,"M"
"10.1109/INFVIS.2003.1249021","Thomas P. Caudell","male",0.833333333333333,4,"L"
"10.1109/INFVIS.2003.1249021","Timothy E. Goldsmith","male",1,2,"M"
"10.1109/INFVIS.2003.1249022","Haleh Hagh-Shenas","female",1,2,"M"
"10.1109/INFVIS.2003.1249022","Sunghee Kim","female",1,1,"F"
"10.1109/INFVIS.2003.1249022","Victoria Interrante","female",0.777777777777778,3,"L"
"10.1109/INFVIS.2003.1249023","Jessie B. Kennedy","female",0.777777777777778,2,"L"
"10.1109/INFVIS.2003.1249023","Paul Craig","male",1,1,"F"
"10.1109/INFVIS.2003.1249024","Hong Chen","female",1,1,"F"
"10.1109/INFVIS.2003.1249025","Niklas Elmqvist","male",0.8,1,"F"
"10.1109/INFVIS.2003.1249025","Philippas Tsigas","female",1,2,"L"
"10.1109/INFVIS.2003.1249026","Dominique Brodbeck","male",0.6,1,"F"
"10.1109/INFVIS.2003.1249026","Luc Girardin","male",1,2,"L"
"10.1109/INFVIS.2003.1249027","Christoph Csallner","male",0.8,1,"F"
"10.1109/INFVIS.2003.1249027","John T. Stasko","male",0.857142857142857,4,"L"
"10.1109/INFVIS.2003.1249027","Marcus Handte","male",1,2,"M"
"10.1109/INFVIS.2003.1249027","Othmar Lehmann","male",1,3,"M"
"10.1109/INFVIS.2003.1249028","Bernard Kerr","male",1,1,"F"
"10.1109/INFVIS.2003.1249029","Fred Dietrich","male",0.75,3,"L"
"10.1109/INFVIS.2003.1249029","Rachael Brady","female",1,2,"M"
"10.1109/INFVIS.2003.1249029","Rhazes Spell","male",1,1,"F"
"10.1109/INFVIS.2003.1249030","Frank van Ham","male",0.8,1,"F"
"10.1109/INFVIS.2003.1249031","Lars Erik Holmquist","male",1,3,"L"
"10.1109/INFVIS.2003.1249031","Sara Ljungblad","female",1,2,"M"
"10.1109/INFVIS.2003.1249031","Tobias Skog","male",1,1,"F"
"10.1109/INFVIS.2003.1249032","Daniel C. Glaser","male",0.888888888888889,1,"F"
"10.1109/INFVIS.2003.1249032","Ellen Yi-Luen Do","female",1,4,"L"
"10.1109/INFVIS.2003.1249032","John F. Canny","male",0.857142857142857,3,"M"
"10.1109/INFVIS.2003.1249032","Roger Tan","male",1,2,"M"
"10.1109/INFVIS.2004.1","Jean-Daniel Fekete","male",1,2,"M"
"10.1109/INFVIS.2004.1","Mohammad Ghoniem","male",0.8,1,"F"
"10.1109/INFVIS.2004.1","Philippe Castagliola","male",0.6,3,"L"
"10.1109/INFVIS.2004.10","John T. Stasko","male",0.857142857142857,2,"L"
"10.1109/INFVIS.2004.10","Robert A. Amar","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2004.11","Lior Berry","male",0.666666666666667,1,"F"
"10.1109/INFVIS.2004.11","Tamara Munzner","female",0.833333333333333,2,"L"
"10.1109/INFVIS.2004.12","Chris Weaver","male",0.833333333333333,1,"F"
"10.1109/INFVIS.2004.13","Steven F. Roth","male",1,1,"F"
"10.1109/INFVIS.2004.14","Frank van Ham","male",0.8,1,"F"
"10.1109/INFVIS.2004.15","Elke A. Rundensteiner","female",1,3,"L"
"10.1109/INFVIS.2004.15","Matthew O. Ward","male",1,2,"M"
"10.1109/INFVIS.2004.15","Wei Peng","male",0.75,1,"F"
"10.1109/INFVIS.2004.16","Eric T. Stanton","male",1,1,"F"
"10.1109/INFVIS.2004.16","W. Philip Kegelmeyer","male",1,2,"L"
"10.1109/INFVIS.2004.17","Fujio Tsutsumi","male",0.8,1,"F"
"10.1109/INFVIS.2004.17","Norihiko Itoh","male",1,2,"M"
"10.1109/INFVIS.2004.17","Takashi Onoda","male",0.8,3,"L"
"10.1109/INFVIS.2004.18","Ayellet Tal","female",1,2,"L"
"10.1109/INFVIS.2004.18","Yaniv Frishman","male",1,1,"F"
"10.1109/INFVIS.2004.19","Keith Andrews","male",1,4,"M"
"10.1109/INFVIS.2004.19","Michael Granitzer","male",1,1,"F"
"10.1109/INFVIS.2004.19","Vedran Sabol","male",1,3,"M"
"10.1109/INFVIS.2004.19","Werner Klieber","male",0.8,5,"L"
"10.1109/INFVIS.2004.19","Wolfgang Kienreich","male",0.8,2,"M"
"10.1109/INFVIS.2004.2","Heidrun Schumann","female",1,3,"L"
"10.1109/INFVIS.2004.2","Matthias Kreuseler","male",1,1,"F"
"10.1109/INFVIS.2004.2","Thomas Nocke","male",0.833333333333333,2,"M"
"10.1109/INFVIS.2004.20","David Seneker","male",1,7,"L"
"10.1109/INFVIS.2004.20","Eben Myers","male",1,1,"F"
"10.1109/INFVIS.2004.20","Karl Fischer","male",1,4,"M"
"10.1109/INFVIS.2004.20","Luisa Lu","female",0.8,5,"M"
"10.1109/INFVIS.2004.20","Michael Wagner","male",1,3,"M"
"10.1109/INFVIS.2004.20","Peter Coppin","male",1,2,"M"
"10.1109/INFVIS.2004.20","W. Ronald McCloskey","male",1,6,"M"
"10.1109/INFVIS.2004.21","Gord Davison","male",0.833333333333333,2,"M"
"10.1109/INFVIS.2004.21","Michael J. McGuffin","male",1,1,"F"
"10.1109/INFVIS.2004.21","Ravin Balakrishnan","male",0.6,3,"L"
"10.1109/INFVIS.2004.22","Christian Panse","male",0.875,3,"M"
"10.1109/INFVIS.2004.22","Daniel A. Keim","male",0.888888888888889,1,"F"
"10.1109/INFVIS.2004.22","Helmut Barro","male",0.8,2,"M"
"10.1109/INFVIS.2004.22","Jörn Schneidewind","male",1,4,"M"
"10.1109/INFVIS.2004.22","Mike Sips","male",1,5,"L"
"10.1109/INFVIS.2004.23","David Auber","male",1,3,"M"
"10.1109/INFVIS.2004.23","Jean-Philippe Domenger","male",1,4,"L"
"10.1109/INFVIS.2004.23","Maylis Delest","female",0.8,1,"F"
"10.1109/INFVIS.2004.23","Tamara Munzner","female",0.833333333333333,2,"M"
"10.1109/INFVIS.2004.25","Alexandru Telea","male",0.8,2,"M"
"10.1109/INFVIS.2004.25","Jarke J. van Wijk","male",1,3,"L"
"10.1109/INFVIS.2004.25","Lucian Voinea","male",1,1,"F"
"10.1109/INFVIS.2004.26","Andruid Kerne","unknown",0,2,"L"
"10.1109/INFVIS.2004.26","Mirko Mandic","male",0.8,1,"F"
"10.1109/INFVIS.2004.27","Thomas Kapler","male",0.833333333333333,1,"F"
"10.1109/INFVIS.2004.27","William Wright","male",0.857142857142857,2,"L"
"10.1109/INFVIS.2004.28","Benjamin Watson","male",1,2,"L"
"10.1109/INFVIS.2004.28","Pin Ren","male",1,1,"F"
"10.1109/INFVIS.2004.29","Diane Cluxton","female",0.833333333333333,1,"F"
"10.1109/INFVIS.2004.29","Jie Yun","female",0.666666666666667,3,"L"
"10.1109/INFVIS.2004.29","Stephen G. Eick","male",1,2,"M"
"10.1109/INFVIS.2004.3","Ben Shneiderman","male",1,2,"L"
"10.1109/INFVIS.2004.3","Jinwook Seo","male",1,1,"F"
"10.1109/INFVIS.2004.37","Alan Turner","male",0.857142857142857,9,"M"
"10.1109/INFVIS.2004.37","Anuj R. Shah","male",0.8,7,"M"
"10.1109/INFVIS.2004.37","Christian Posse","male",0.875,3,"M"
"10.1109/INFVIS.2004.37","Elizabeth G. Hetzler","female",1,2,"M"
"10.1109/INFVIS.2004.37","James J. Thomas","male",0.857142857142857,10,"L"
"10.1109/INFVIS.2004.37","Mark A. Whiting","male",1,4,"M"
"10.1109/INFVIS.2004.37","Mudita Singhal","unisex",1,8,"M"
"10.1109/INFVIS.2004.37","Nick Cramer","male",1,6,"M"
"10.1109/INFVIS.2004.37","Pak Chung Wong","male",1,1,"F"
"10.1109/INFVIS.2004.37","Susan L. Havre","female",1,5,"M"
"10.1109/INFVIS.2004.38","Chaomei Chen","male",1,1,"F"
"10.1109/INFVIS.2004.39","Grant P. Gruetzmacher","male",1,2,"M"
"10.1109/INFVIS.2004.39","Jaroslav Tyman","male",1,1,"F"
"10.1109/INFVIS.2004.39","John T. Stasko","male",0.857142857142857,3,"L"
"10.1109/INFVIS.2004.4","Howard D. White","male",1,1,"F"
"10.1109/INFVIS.2004.4","Jan W. Buzydlowski","male",0.75,3,"L"
"10.1109/INFVIS.2004.4","Xia Lin","female",1,2,"M"
"10.1109/INFVIS.2004.40","Gail-Joon Ahn","female",1,4,"L"
"10.1109/INFVIS.2004.40","Joshua Foster","male",1,1,"F"
"10.1109/INFVIS.2004.40","Kalpathi R. Subramanian","male",1,2,"M"
"10.1109/INFVIS.2004.40","Robert Herring","male",0.857142857142857,3,"M"
"10.1109/INFVIS.2004.41","Daniel A. Keim","male",0.888888888888889,2,"M"
"10.1109/INFVIS.2004.41","Jörn Schneidewind","male",1,4,"L"
"10.1109/INFVIS.2004.41","Ming C. Hao","female",0.666666666666667,1,"F"
"10.1109/INFVIS.2004.41","Umeshwar Dayal","male",1,3,"M"
"10.1109/INFVIS.2004.42","David Lindgren","male",1,3,"M"
"10.1109/INFVIS.2004.42","Jimmy Johansson","male",1,1,"F"
"10.1109/INFVIS.2004.42","Matthew D. Cooper","male",1,4,"L"
"10.1109/INFVIS.2004.42","Patric Ljung","male",0.8,2,"M"
"10.1109/INFVIS.2004.43","Frank van Ham","male",0.8,1,"F"
"10.1109/INFVIS.2004.43","Jarke J. van Wijk","male",1,2,"L"
"10.1109/INFVIS.2004.44","Stuart K. Card","male",1,1,"F"
"10.1109/INFVIS.2004.45","Katy Börner","female",1,2,"M"
"10.1109/INFVIS.2004.45","Lalitha Viswanath","female",0.8,3,"L"
"10.1109/INFVIS.2004.45","Weimao Ke","unknown",0,1,"F"
"10.1109/INFVIS.2004.46","Frank van Ham","male",0.8,2,"L"
"10.1109/INFVIS.2004.46","James Abello","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2004.47","Fabien Jourdan","male",0.8,2,"M"
"10.1109/INFVIS.2004.47","Guy Melançon","male",1,3,"L"
"10.1109/INFVIS.2004.47","Yves Chiricota","male",1,1,"F"
"10.1109/INFVIS.2004.48","Dave McColgin","male",1,3,"M"
"10.1109/INFVIS.2004.48","Kevin Stamper","male",0.857142857142857,4,"L"
"10.1109/INFVIS.2004.48","Lee Inman","unisex",1,2,"M"
"10.1109/INFVIS.2004.48","Tzu-Wei Hsu","male",1,1,"F"
"10.1109/INFVIS.2004.49","Kevin Wampler","male",0.857142857142857,2,"L"
"10.1109/INFVIS.2004.49","Stephen G. Kobourov","male",1,1,"F"
"10.1109/INFVIS.2004.5","Chris North","male",0.833333333333333,2,"M"
"10.1109/INFVIS.2004.5","Karen Duca","female",0.833333333333333,3,"L"
"10.1109/INFVIS.2004.5","Purvi Saraiya","female",1,1,"F"
"10.1109/INFVIS.2004.50","Kwan-Liu Ma","male",1,2,"L"
"10.1109/INFVIS.2004.50","Soon Tee Teoh","female",0.6,1,"F"
"10.1109/INFVIS.2004.52","Baoquan Chen","male",1,2,"L"
"10.1109/INFVIS.2004.52","Nathan Gossett","male",1,1,"F"
"10.1109/INFVIS.2004.53","Anand Agarawala","male",0.8,2,"L"
"10.1109/INFVIS.2004.53","M. Sheelagh T. Carpendale","female",1,1,"F"
"10.1109/INFVIS.2004.56","Anselm Spoerri","male",1,1,"F"
"10.1109/INFVIS.2004.57","Christian Panse","male",0.875,3,"M"
"10.1109/INFVIS.2004.57","Daniel A. Keim","male",0.888888888888889,2,"M"
"10.1109/INFVIS.2004.57","Mike Sips","male",1,4,"L"
"10.1109/INFVIS.2004.57","Roland Heilmann","male",1,1,"F"
"10.1109/INFVIS.2004.58","David Lu","male",1,1,"F"
"10.1109/INFVIS.2004.58","Lauren Dietrich","female",0.6,2,"L"
"10.1109/INFVIS.2004.59","Melanie Tory","female",0.833333333333333,1,"F"
"10.1109/INFVIS.2004.59","Torsten Möller","male",0.8,2,"L"
"10.1109/INFVIS.2004.6","Aaron Burgman","male",1,4,"M"
"10.1109/INFVIS.2004.6","Chris Newbern","male",0.833333333333333,2,"M"
"10.1109/INFVIS.2004.6","Erika Darling","female",1,1,"F"
"10.1109/INFVIS.2004.6","Kristine Recktenwald","female",1,5,"L"
"10.1109/INFVIS.2004.6","Nikhil Kalghatgi","male",0.8,3,"M"
"10.1109/INFVIS.2004.60","Matt Williams","male",1,1,"F"
"10.1109/INFVIS.2004.60","Tamara Munzner","female",0.833333333333333,2,"L"
"10.1109/INFVIS.2004.63","Benjamin Watson","male",1,2,"M"
"10.1109/INFVIS.2004.63","Conrad Albrecht-Buehler","male",1,1,"F"
"10.1109/INFVIS.2004.63","David A. Shamma","male",1,3,"L"
"10.1109/INFVIS.2004.64","Jean-Daniel Fekete","male",1,1,"F"
"10.1109/INFVIS.2004.65","Andrew Vande Moere","male",1,1,"F"
"10.1109/INFVIS.2004.66","Emden R. Gansner","female",1,1,"F"
"10.1109/INFVIS.2004.66","Stephen C. North","male",1,3,"L"
"10.1109/INFVIS.2004.66","Yehuda Koren","male",0.8,2,"M"
"10.1109/INFVIS.2004.67","Benjamin W. Murphy","male",1,2,"L"
"10.1109/INFVIS.2004.67","Dennis P. Groth","male",1,1,"F"
"10.1109/INFVIS.2004.68","Almir Olivette Artero","male",1,1,"F"
"10.1109/INFVIS.2004.68","Haim Levkowitz","male",0.8,3,"L"
"10.1109/INFVIS.2004.68","Maria Cristina Ferreira de Oliveira","female",1,2,"M"
"10.1109/INFVIS.2004.69","Benjamin B. Bederson","male",1,4,"L"
"10.1109/INFVIS.2004.69","Bongshin Lee","female",1,1,"F"
"10.1109/INFVIS.2004.69","George G. Robertson","male",0.8,3,"M"
"10.1109/INFVIS.2004.69","Mary Czerwinski","female",1,2,"M"
"10.1109/INFVIS.2004.7","David Auber","male",1,2,"L"
"10.1109/INFVIS.2004.7","Gerald Gainant","male",1,1,"F"
"10.1109/INFVIS.2004.70","Alfred Kobsa","male",1,1,"F"
"10.1109/INFVIS.2004.71","Anilkumar Patro","male",1,2,"M"
"10.1109/INFVIS.2004.71","Elke A. Rundensteiner","female",1,6,"L"
"10.1109/INFVIS.2004.71","Jing Yang 0001","female",1,1,"F"
"10.1109/INFVIS.2004.71","Matthew O. Ward","male",1,5,"M"
"10.1109/INFVIS.2004.71","Nishant K. Mehta","male",1,4,"M"
"10.1109/INFVIS.2004.71","Shiping Huang","male",1,3,"M"
"10.1109/INFVIS.2004.72","Alan Keahey","male",0.857142857142857,1,"F"
"10.1109/INFVIS.2004.72","Kenneth C. Cox","male",1,2,"L"
"10.1109/INFVIS.2004.73","Parthasarathy Krishnaswamy","male",1,1,"F"
"10.1109/INFVIS.2004.73","Robert L. Grossman","male",0.857142857142857,3,"L"
"10.1109/INFVIS.2004.73","Stephen G. Eick","male",1,2,"M"
"10.1109/INFVIS.2004.74","Mahnas Jean Mohammadi-Aragh","male",1,1,"F"
"10.1109/INFVIS.2004.74","T. J. Jankun-Kelly","male",1,2,"L"
"10.1109/INFVIS.2004.75","Ellen Diep","female",1,1,"F"
"10.1109/INFVIS.2004.75","Robert J. K. Jacob","male",0.857142857142857,2,"L"
"10.1109/INFVIS.2004.76","Dinoj Surendran","male",1,1,"F"
"10.1109/INFVIS.2004.76","Stuart Levy","male",1,2,"L"
"10.1109/INFVIS.2004.77","Adel Ahmed","male",0.6,1,"F"
"10.1109/INFVIS.2004.77","Colin Murray","male",1,3,"M"
"10.1109/INFVIS.2004.77","Le Song","female",0.6,4,"M"
"10.1109/INFVIS.2004.77","Tim Dwyer","male",1,2,"M"
"10.1109/INFVIS.2004.77","Ying Xin Wu","female",1,5,"L"
"10.1109/INFVIS.2004.8","Ethan Howe","male",0.833333333333333,3,"M"
"10.1109/INFVIS.2004.8","Ethan Perry","male",0.833333333333333,2,"M"
"10.1109/INFVIS.2004.8","Fernanda B. Viégas","female",0.8,1,"F"
"10.1109/INFVIS.2004.8","Judith S. Donath","female",0.875,4,"L"
"10.1109/INFVIS.2005.1532122","Martin Wattenberg","male",1,1,"F"
"10.1109/INFVIS.2005.1532123","Eduard Gröller","male",1,2,"L"
"10.1109/INFVIS.2005.1532123","Georg Zotti","male",1,1,"F"
"10.1109/INFVIS.2005.1532124","Michael J. McGuffin","male",1,1,"F"
"10.1109/INFVIS.2005.1532124","Ravin Balakrishnan","male",0.6,2,"L"
"10.1109/INFVIS.2005.1532125","Alexandru Telea","male",0.8,4,"L"
"10.1109/INFVIS.2005.1532125","Freek Nossin","male",0.8,2,"M"
"10.1109/INFVIS.2005.1532125","Gerard Lommerse","male",0.833333333333333,1,"F"
"10.1109/INFVIS.2005.1532125","Lucian Voinea","male",1,3,"M"
"10.1109/INFVIS.2005.1532126","Danah Boyd","female",1,2,"L"
"10.1109/INFVIS.2005.1532126","Jeffrey Heer","male",1,1,"F"
"10.1109/INFVIS.2005.1532127","James Slack","male",0.857142857142857,1,"F"
